epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.33022984862327576,0.0010000000474974513,1.7605925798416138,0.4601576328277588,1.4422807693481445
1,0.4113192856311798,0.0010000000474974513,1.512681245803833,0.4673817753791809,1.4319276809692383
2,0.43673941493034363,0.0010000000474974513,1.4538486003875732,0.48949211835861206,1.3757482767105103
3,0.45466485619544983,0.0010000000474974513,1.4112156629562378,0.4531523585319519,1.4218575954437256
4,0.4572918713092804,0.0010000000474974513,1.4051872491836548,0.5166375041007996,1.3120802640914917
5,0.4611937403678894,0.0010000000474974513,1.3940131664276123,0.4870840609073639,1.3454132080078125
6,0.4661773145198822,0.0010000000474974513,1.3761214017868042,0.48971104621887207,1.3668915033340454
7,0.4681475758552551,0.0010000000474974513,1.3727766275405884,0.5116024613380432,1.3113653659820557
8,0.4735561013221741,0.0010000000474974513,1.3580899238586426,0.5124781131744385,1.2952044010162354
9,0.47127678990364075,0.0010000000474974513,1.3621622323989868,0.4730735421180725,1.394683837890625
10,0.4762990176677704,0.0010000000474974513,1.350922703742981,0.49518388509750366,1.3283741474151611
11,0.4799690842628479,0.0010000000474974513,1.3376895189285278,0.524956226348877,1.2939479351043701
12,0.4831755757331848,0.0010000000474974513,1.3322069644927979,0.5155429244041443,1.2988957166671753
13,0.4846436083316803,0.0010000000474974513,1.3337079286575317,0.5181698799133301,1.2932987213134766
14,0.48607301712036133,0.0010000000474974513,1.3336102962493896,0.5216724872589111,1.2883919477462769
15,0.4887000322341919,0.0010000000474974513,1.325976014137268,0.5094133019447327,1.3029863834381104
16,0.48719334602355957,0.0010000000474974513,1.321110486984253,0.5133537650108337,1.2951085567474365
17,0.48842960596084595,0.0010000000474974513,1.3196773529052734,0.5161996483802795,1.293771505355835
18,0.4914815425872803,0.0010000000474974513,1.306456446647644,0.5089755058288574,1.300965666770935
19,0.4994012117385864,0.0005000000237487257,1.2920172214508057,0.5192644596099854,1.286346197128296
20,0.5005987882614136,9.999999747378752e-06,1.2877753973007202,0.5485989451408386,1.2257332801818848
21,0.5265983939170837,9.999999747378752e-06,1.2194424867630005,0.5468476414680481,1.213674783706665
22,0.5462623238563538,9.999999747378752e-06,1.1839370727539062,0.5652364492416382,1.1613441705703735
23,0.5561522245407104,9.999999747378752e-06,1.1453925371170044,0.571366012096405,1.1421154737472534
24,0.5664284229278564,9.999999747378752e-06,1.1179585456848145,0.5886602401733398,1.118046760559082
25,0.5781726837158203,9.999999747378752e-06,1.0962443351745605,0.5866900086402893,1.1160911321640015
26,0.5850492715835571,9.999999747378752e-06,1.0765635967254639,0.5805604457855225,1.1232668161392212
27,0.5881784558296204,9.999999747378752e-06,1.0489228963851929,0.6004816293716431,1.0681935548782349
28,0.5988796353340149,9.999999747378752e-06,1.033823847770691,0.6017950773239136,1.074815273284912
29,0.604867696762085,9.999999747378752e-06,1.0148022174835205,0.5989491939544678,1.0928245782852173
30,0.609271764755249,9.999999747378752e-06,0.9985195994377136,0.6171190738677979,1.0400310754776
31,0.6167278289794922,9.999999747378752e-06,0.9815754890441895,0.5993870496749878,1.0790412425994873
32,0.6232566833496094,9.999999747378752e-06,0.9685927629470825,0.62543785572052,1.0216724872589111
33,0.6297083497047424,9.999999747378752e-06,0.9491322636604309,0.6175569295883179,1.0431855916976929
34,0.6329534649848938,9.999999747378752e-06,0.9414600729942322,0.6173380017280579,1.0419658422470093
35,0.6348850727081299,9.999999747378752e-06,0.9283031225204468,0.6225919723510742,1.0266180038452148
36,0.6433842182159424,9.999999747378752e-06,0.9117507338523865,0.6173380017280579,1.0311646461486816
37,0.6513038277626038,9.999999747378752e-06,0.898557722568512,0.6193082332611084,1.0195930004119873
38,0.6527718901634216,9.999999747378752e-06,0.8892921805381775,0.6330998539924622,1.0021039247512817
39,0.6581031680107117,9.999999747378752e-06,0.874708890914917,0.62521892786026,1.0292936563491821
40,0.6570987105369568,9.999999747378752e-06,0.8687140941619873,0.6118651628494263,1.0627509355545044
41,0.6665250062942505,9.999999747378752e-06,0.8546025156974792,0.6320052742958069,1.0162897109985352
42,0.6685339212417603,9.999999747378752e-06,0.8461100459098816,0.6383537650108337,1.0111620426177979
43,0.6749082207679749,9.999999747378752e-06,0.8336645364761353,0.6420753002166748,0.9939164519309998
44,0.6773421168327332,9.999999747378752e-06,0.8267368078231812,0.6422942280769348,0.9893893003463745
45,0.6859185099601746,9.999999747378752e-06,0.809112548828125,0.6363835334777832,1.0153565406799316
46,0.6846822500228882,9.999999747378752e-06,0.810653030872345,0.6381348371505737,1.0085132122039795
47,0.6877728700637817,9.999999747378752e-06,0.7997299432754517,0.6337565779685974,1.0017635822296143
48,0.6956152319908142,9.999999747378752e-06,0.7840453386306763,0.6322241425514221,1.0244817733764648
49,0.6916360855102539,9.999999747378752e-06,0.7810632586479187,0.6206217408180237,1.073318362236023
